dataset,mode,bit_setting,bits,metric,n,mean,std,sem,ci95_low,ci95_high
research_synthetic,v_mse_block_so8,2,2.0,logit_mae,1,2.4899747371673584,0.0,0.0,2.4899747371673584,2.4899747371673584
research_synthetic,v_mse_block_so8,2,2.0,logit_mse,1,9.694533348083496,0.0,0.0,9.694533348083496,9.694533348083496
research_synthetic,v_mse_block_so8,2,2.0,logit_spearman,1,0.9669354557991028,0.0,0.0,0.9669354557991028,0.9669354557991028
research_synthetic,v_mse_block_so8,2,2.0,logit_top1_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_mse_block_so8,2,2.0,logit_top5_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_mse_block_so8,2,2.0,logit_top5_overlap,1,0.75,0.0,0.0,0.75,0.75
research_synthetic,v_mse_block_so8,2,2.0,memory_bits,1,3584.0,0.0,0.0,3584.0,3584.0
research_synthetic,v_mse_block_so8,2,2.0,memory_ratio_vs_exact,1,0.109375,0.0,0.0,0.109375,0.109375
research_synthetic,v_mse_block_so8,2,2.0,next_logit_kl,1,4.765095218317583e-05,0.0,0.0,4.765095218317583e-05,4.765095218317583e-05
research_synthetic,v_mse_block_so8,2,2.0,peak_vram_mb,1,0.0,0.0,0.0,0.0,0.0
research_synthetic,v_mse_block_so8,2,2.0,prefill_seconds,1,0.0026369999977760017,0.0,0.0,0.0026369999977760017,0.0026369999977760017
research_synthetic,v_mse_block_so8,3,3.0,attention_output_relative_error,1,0.16210366785526276,0.0,0.0,0.16210366785526276,0.16210366785526276
research_synthetic,v_mse_block_so8,3,3.0,decode_seconds,1,0.0006656999903498217,0.0,0.0,0.0006656999903498217,0.0006656999903498217
research_synthetic,v_mse_block_so8,3,3.0,hidden_cosine_similarity,1,0.9867779016494751,0.0,0.0,0.9867779016494751,0.9867779016494751
research_synthetic,v_mse_block_so8,3,3.0,hidden_mae,1,0.11976063251495361,0.0,0.0,0.11976063251495361,0.11976063251495361
research_synthetic,v_mse_block_so8,3,3.0,hidden_mse,1,0.020314816385507584,0.0,0.0,0.020314816385507584,0.020314816385507584
research_synthetic,v_mse_block_so8,3,3.0,logit_cosine_similarity,1,0.976652204990387,0.0,0.0,0.976652204990387,0.976652204990387
research_synthetic,v_mse_block_so8,3,3.0,logit_mae,1,1.8217693567276,0.0,0.0,1.8217693567276,1.8217693567276
research_synthetic,v_mse_block_so8,3,3.0,logit_mse,1,5.402923107147217,0.0,0.0,5.402923107147217,5.402923107147217
research_synthetic,v_mse_block_so8,3,3.0,logit_spearman,1,0.9848790168762207,0.0,0.0,0.9848790168762207,0.9848790168762207
research_synthetic,v_mse_block_so8,3,3.0,logit_top1_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_mse_block_so8,3,3.0,logit_top5_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_mse_block_so8,3,3.0,logit_top5_overlap,1,0.800000011920929,0.0,0.0,0.800000011920929,0.800000011920929
research_synthetic,v_mse_block_so8,3,3.0,memory_bits,1,4608.0,0.0,0.0,4608.0,4608.0
research_synthetic,v_mse_block_so8,3,3.0,memory_ratio_vs_exact,1,0.140625,0.0,0.0,0.140625,0.140625
research_synthetic,v_mse_block_so8,3,3.0,next_logit_kl,1,1.1077518280444565e-07,0.0,0.0,1.1077518280444565e-07,1.1077518280444565e-07
research_synthetic,v_mse_block_so8,3,3.0,peak_vram_mb,1,0.0,0.0,0.0,0.0,0.0
research_synthetic,v_mse_block_so8,3,3.0,prefill_seconds,1,0.002481100003933534,0.0,0.0,0.002481100003933534,0.002481100003933534
research_synthetic,v_mse_random,2,2.0,attention_output_relative_error,1,0.38660886883735657,0.0,0.0,0.38660886883735657,0.38660886883735657
research_synthetic,v_mse_random,2,2.0,decode_seconds,1,0.0008100999984890223,0.0,0.0,0.0008100999984890223,0.0008100999984890223
research_synthetic,v_mse_random,2,2.0,hidden_cosine_similarity,1,0.9324055910110474,0.0,0.0,0.9324055910110474,0.9324055910110474
research_synthetic,v_mse_random,2,2.0,hidden_mae,1,0.26414620876312256,0.0,0.0,0.26414620876312256,0.26414620876312256
research_synthetic,v_mse_random,2,2.0,hidden_mse,1,0.11555022746324539,0.0,0.0,0.11555022746324539,0.11555022746324539
research_synthetic,v_mse_random,2,2.0,logit_cosine_similarity,1,0.9559201002120972,0.0,0.0,0.9559201002120972,0.9559201002120972
research_synthetic,v_mse_random,2,2.0,logit_mae,1,2.4899747371673584,0.0,0.0,2.4899747371673584,2.4899747371673584
research_synthetic,v_mse_random,2,2.0,logit_mse,1,9.694533348083496,0.0,0.0,9.694533348083496,9.694533348083496
research_synthetic,v_mse_random,2,2.0,logit_spearman,1,0.9669354557991028,0.0,0.0,0.9669354557991028,0.9669354557991028
research_synthetic,v_mse_random,2,2.0,logit_top1_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_mse_random,2,2.0,logit_top5_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_mse_random,2,2.0,logit_top5_overlap,1,0.75,0.0,0.0,0.75,0.75
research_synthetic,v_mse_random,2,2.0,memory_bits,1,3584.0,0.0,0.0,3584.0,3584.0
research_synthetic,v_mse_random,2,2.0,memory_ratio_vs_exact,1,0.109375,0.0,0.0,0.109375,0.109375
research_synthetic,v_mse_random,2,2.0,next_logit_kl,1,4.765095218317583e-05,0.0,0.0,4.765095218317583e-05,4.765095218317583e-05
research_synthetic,v_mse_random,2,2.0,peak_vram_mb,1,0.0,0.0,0.0,0.0,0.0
research_synthetic,v_mse_random,2,2.0,prefill_seconds,1,0.0034304000000702217,0.0,0.0,0.0034304000000702217,0.0034304000000702217
research_synthetic,v_mse_random,3,3.0,attention_output_relative_error,1,0.16752706468105316,0.0,0.0,0.16752706468105316,0.16752706468105316
research_synthetic,v_mse_random,3,3.0,decode_seconds,1,0.0006551999977091327,0.0,0.0,0.0006551999977091327,0.0006551999977091327
research_synthetic,v_mse_random,3,3.0,hidden_cosine_similarity,1,0.9861213564872742,0.0,0.0,0.9861213564872742,0.9861213564872742
research_synthetic,v_mse_random,3,3.0,hidden_mae,1,0.11228716373443604,0.0,0.0,0.11228716373443604,0.11228716373443604
research_synthetic,v_mse_random,3,3.0,hidden_mse,1,0.021696876734495163,0.0,0.0,0.021696876734495163,0.021696876734495163
research_synthetic,v_mse_random,3,3.0,logit_cosine_similarity,1,0.976652204990387,0.0,0.0,0.976652204990387,0.976652204990387
research_synthetic,v_mse_random,3,3.0,logit_mae,1,1.8217693567276,0.0,0.0,1.8217693567276,1.8217693567276
research_synthetic,v_mse_random,3,3.0,logit_mse,1,5.402923107147217,0.0,0.0,5.402923107147217,5.402923107147217
research_synthetic,v_mse_random,3,3.0,logit_spearman,1,0.9848790168762207,0.0,0.0,0.9848790168762207,0.9848790168762207
research_synthetic,v_mse_random,3,3.0,logit_top1_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_mse_random,3,3.0,logit_top5_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_mse_random,3,3.0,logit_top5_overlap,1,0.800000011920929,0.0,0.0,0.800000011920929,0.800000011920929
research_synthetic,v_mse_random,3,3.0,memory_bits,1,4608.0,0.0,0.0,4608.0,4608.0
research_synthetic,v_mse_random,3,3.0,memory_ratio_vs_exact,1,0.140625,0.0,0.0,0.140625,0.140625
research_synthetic,v_mse_random,3,3.0,next_logit_kl,1,1.1077518280444565e-07,0.0,0.0,1.1077518280444565e-07,1.1077518280444565e-07
research_synthetic,v_mse_random,3,3.0,peak_vram_mb,1,0.0,0.0,0.0,0.0,0.0
research_synthetic,v_mse_random,3,3.0,prefill_seconds,1,0.002547900003264658,0.0,0.0,0.002547900003264658,0.002547900003264658
research_synthetic,v_prod_block_so8,2,2.0,attention_output_relative_error,1,0.6346777081489563,0.0,0.0,0.6346777081489563,0.6346777081489563
research_synthetic,v_prod_block_so8,2,2.0,decode_seconds,1,0.0005338000046322122,0.0,0.0,0.0005338000046322122,0.0005338000046322122
research_synthetic,v_prod_block_so8,2,2.0,hidden_cosine_similarity,1,0.8225562572479248,0.0,0.0,0.8225562572479248,0.8225562572479248
research_synthetic,v_prod_block_so8,2,2.0,hidden_mae,1,0.44355034828186035,0.0,0.0,0.44355034828186035,0.44355034828186035
research_synthetic,v_prod_block_so8,2,2.0,hidden_mse,1,0.3114108145236969,0.0,0.0,0.3114108145236969,0.3114108145236969
research_synthetic,v_prod_block_so8,2,2.0,logit_cosine_similarity,1,0.9559201002120972,0.0,0.0,0.9559201002120972,0.9559201002120972
research_synthetic,v_prod_block_so8,2,2.0,logit_mae,1,2.4899747371673584,0.0,0.0,2.4899747371673584,2.4899747371673584
research_synthetic,v_prod_block_so8,2,2.0,logit_mse,1,9.694533348083496,0.0,0.0,9.694533348083496,9.694533348083496
research_synthetic,v_prod_block_so8,2,2.0,logit_spearman,1,0.9669354557991028,0.0,0.0,0.9669354557991028,0.9669354557991028
research_synthetic,v_prod_block_so8,2,2.0,logit_top1_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_prod_block_so8,2,2.0,logit_top5_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_prod_block_so8,2,2.0,logit_top5_overlap,1,0.75,0.0,0.0,0.75,0.75
research_synthetic,v_prod_block_so8,2,2.0,memory_bits,1,4096.0,0.0,0.0,4096.0,4096.0
research_synthetic,v_prod_block_so8,2,2.0,memory_ratio_vs_exact,1,0.125,0.0,0.0,0.125,0.125
research_synthetic,v_prod_block_so8,2,2.0,next_logit_kl,1,4.765095218317583e-05,0.0,0.0,4.765095218317583e-05,4.765095218317583e-05
research_synthetic,v_prod_block_so8,2,2.0,peak_vram_mb,1,0.0,0.0,0.0,0.0,0.0
research_synthetic,v_prod_block_so8,2,2.0,prefill_seconds,1,0.0035730000090552494,0.0,0.0,0.0035730000090552494,0.0035730000090552494
research_synthetic,v_prod_block_so8,3,3.0,attention_output_relative_error,1,0.4544849693775177,0.0,0.0,0.4544849693775177,0.4544849693775177
research_synthetic,v_prod_block_so8,3,3.0,decode_seconds,1,0.0004959000070812181,0.0,0.0,0.0004959000070812181,0.0004959000070812181
research_synthetic,v_prod_block_so8,3,3.0,hidden_cosine_similarity,1,0.905797004699707,0.0,0.0,0.905797004699707,0.905797004699707
research_synthetic,v_prod_block_so8,3,3.0,hidden_mae,1,0.32813912630081177,0.0,0.0,0.32813912630081177,0.32813912630081177
research_synthetic,v_prod_block_so8,3,3.0,hidden_mse,1,0.15968579053878784,0.0,0.0,0.15968579053878784,0.15968579053878784
research_synthetic,v_prod_block_so8,3,3.0,logit_cosine_similarity,1,0.976652204990387,0.0,0.0,0.976652204990387,0.976652204990387
research_synthetic,v_prod_block_so8,3,3.0,logit_mae,1,1.8217693567276,0.0,0.0,1.8217693567276,1.8217693567276
research_synthetic,v_prod_block_so8,3,3.0,logit_mse,1,5.402923107147217,0.0,0.0,5.402923107147217,5.402923107147217
research_synthetic,v_prod_block_so8,3,3.0,logit_spearman,1,0.9848790168762207,0.0,0.0,0.9848790168762207,0.9848790168762207
research_synthetic,v_prod_block_so8,3,3.0,logit_top1_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_prod_block_so8,3,3.0,logit_top5_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_prod_block_so8,3,3.0,logit_top5_overlap,1,0.800000011920929,0.0,0.0,0.800000011920929,0.800000011920929
research_synthetic,v_prod_block_so8,3,3.0,memory_bits,1,5120.0,0.0,0.0,5120.0,5120.0
research_synthetic,v_prod_block_so8,3,3.0,memory_ratio_vs_exact,1,0.15625,0.0,0.0,0.15625,0.15625
research_synthetic,v_prod_block_so8,3,3.0,next_logit_kl,1,1.1077518280444565e-07,0.0,0.0,1.1077518280444565e-07,1.1077518280444565e-07
research_synthetic,v_prod_block_so8,3,3.0,peak_vram_mb,1,0.0,0.0,0.0,0.0,0.0
research_synthetic,v_prod_block_so8,3,3.0,prefill_seconds,1,0.00229869999748189,0.0,0.0,0.00229869999748189,0.00229869999748189
research_synthetic,v_prod_random,2,2.0,attention_output_relative_error,1,0.7429781556129456,0.0,0.0,0.7429781556129456,0.7429781556129456
research_synthetic,v_prod_random,2,2.0,decode_seconds,1,0.0007282000005943701,0.0,0.0,0.0007282000005943701,0.0007282000005943701
research_synthetic,v_prod_random,2,2.0,hidden_cosine_similarity,1,0.7440880537033081,0.0,0.0,0.7440880537033081,0.7440880537033081
research_synthetic,v_prod_random,2,2.0,hidden_mae,1,0.5107982158660889,0.0,0.0,0.5107982158660889,0.5107982158660889
research_synthetic,v_prod_random,2,2.0,hidden_mse,1,0.4267556667327881,0.0,0.0,0.4267556667327881,0.4267556667327881
research_synthetic,v_prod_random,2,2.0,logit_cosine_similarity,1,0.9559201002120972,0.0,0.0,0.9559201002120972,0.9559201002120972
research_synthetic,v_prod_random,2,2.0,logit_mae,1,2.4899747371673584,0.0,0.0,2.4899747371673584,2.4899747371673584
research_synthetic,v_prod_random,2,2.0,logit_mse,1,9.694533348083496,0.0,0.0,9.694533348083496,9.694533348083496
research_synthetic,v_prod_random,2,2.0,logit_spearman,1,0.9669354557991028,0.0,0.0,0.9669354557991028,0.9669354557991028
research_synthetic,v_prod_random,2,2.0,logit_top1_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_prod_random,2,2.0,logit_top5_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_prod_random,2,2.0,logit_top5_overlap,1,0.75,0.0,0.0,0.75,0.75
research_synthetic,v_prod_random,2,2.0,memory_bits,1,4096.0,0.0,0.0,4096.0,4096.0
research_synthetic,v_prod_random,2,2.0,memory_ratio_vs_exact,1,0.125,0.0,0.0,0.125,0.125
research_synthetic,v_prod_random,2,2.0,next_logit_kl,1,4.765095218317583e-05,0.0,0.0,4.765095218317583e-05,4.765095218317583e-05
research_synthetic,v_prod_random,2,2.0,peak_vram_mb,1,0.0,0.0,0.0,0.0,0.0
research_synthetic,v_prod_random,2,2.0,prefill_seconds,1,0.0033241000055568293,0.0,0.0,0.0033241000055568293,0.0033241000055568293
research_synthetic,v_prod_random,3,3.0,attention_output_relative_error,1,0.38067641854286194,0.0,0.0,0.38067641854286194,0.38067641854286194
research_synthetic,v_prod_random,3,3.0,decode_seconds,1,0.0006092999974498525,0.0,0.0,0.0006092999974498525,0.0006092999974498525
research_synthetic,v_prod_random,3,3.0,hidden_cosine_similarity,1,0.9337215423583984,0.0,0.0,0.9337215423583984,0.9337215423583984
research_synthetic,v_prod_random,3,3.0,hidden_mae,1,0.2625843286514282,0.0,0.0,0.2625843286514282,0.2625843286514282
research_synthetic,v_prod_random,3,3.0,hidden_mse,1,0.1120312288403511,0.0,0.0,0.1120312288403511,0.1120312288403511
research_synthetic,v_prod_random,3,3.0,logit_cosine_similarity,1,0.976652204990387,0.0,0.0,0.976652204990387,0.976652204990387
research_synthetic,v_prod_random,3,3.0,logit_mae,1,1.8217693567276,0.0,0.0,1.8217693567276,1.8217693567276
research_synthetic,v_prod_random,3,3.0,logit_mse,1,5.402923107147217,0.0,0.0,5.402923107147217,5.402923107147217
research_synthetic,v_prod_random,3,3.0,logit_spearman,1,0.9848790168762207,0.0,0.0,0.9848790168762207,0.9848790168762207
research_synthetic,v_prod_random,3,3.0,logit_top1_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_prod_random,3,3.0,logit_top5_match,1,1.0,0.0,0.0,1.0,1.0
research_synthetic,v_prod_random,3,3.0,logit_top5_overlap,1,0.800000011920929,0.0,0.0,0.800000011920929,0.800000011920929
research_synthetic,v_prod_random,3,3.0,memory_bits,1,5120.0,0.0,0.0,5120.0,5120.0
research_synthetic,v_prod_random,3,3.0,memory_ratio_vs_exact,1,0.15625,0.0,0.0,0.15625,0.15625
research_synthetic,v_prod_random,3,3.0,next_logit_kl,1,1.1077518280444565e-07,0.0,0.0,1.1077518280444565e-07,1.1077518280444565e-07
research_synthetic,v_prod_random,3,3.0,peak_vram_mb,1,0.0,0.0,0.0,0.0,0.0
research_synthetic,v_prod_random,3,3.0,prefill_seconds,1,0.0029866999975638464,0.0,0.0,0.0029866999975638464,0.0029866999975638464
