dataset,mode,bit_setting,bits,metric,n,mean,std,sem,ci95_low,ci95_high,model_id,query_source
captured,full_kv,2.5,2.5,hidden_mae,4,0.171875,0.021020682670524662,0.010510341335262331,0.13842640305032378,0.20532359694967622,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,2.5,2.5,hidden_mse,4,0.04931640625,0.01184522409248848,0.00592261204624424,0.030468011425801238,0.06816480107419876,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,2.5,2.5,logit_cosine_similarity,4,0.998046875,0.00390625,0.001953125,0.9918311595599928,1.0042625904400073,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,2.5,2.5,logit_mae,4,11.234375,0.7661031670082039,0.38305158350410196,10.015333903344297,12.453416096655703,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,2.5,2.5,logit_mse,4,202.0,26.49528259898354,13.24764129949177,159.84009289270855,244.15990710729145,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,2.5,2.5,logit_spearman,4,0.982501745223999,0.005253084658250005,0.0026265423291250024,0.9741429152930039,0.9908605751549941,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,2.5,2.5,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,2.5,2.5,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,2.5,2.5,logit_top5_overlap,4,0.8562500178813934,0.05253966471765484,0.02626983235882742,0.7726476869506207,0.9398523488121662,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,2.5,2.5,memory_bits,4,87600.0,24903.01186603741,12451.505933018705,47973.75094824646,127226.24905175355,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,2.5,2.5,memory_ratio_vs_exact,4,0.146484375,0.0,0.0,0.146484375,0.146484375,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,2.5,2.5,peak_vram_mb,4,17.5472412109375,0.22092748170519044,0.11046374085259522,17.195696286993343,17.898786134881657,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,2.5,2.5,prefill_seconds,4,0.025554525000188733,0.013027068974512666,0.006513534487256333,0.004825551236881807,0.04628349876349566,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,decode_seconds,4,0.004816425000171876,0.001329414491721044,0.000664707245860522,0.002701029881487748,0.006931820118856003,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,hidden_cosine_similarity,4,0.9873046875,0.001953125,0.0009765625,0.9841968297799963,0.9904125452200037,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,hidden_mae,4,0.0909423828125,0.010596003139953802,0.005298001569976901,0.07408177729073973,0.10780298833426027,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,hidden_mse,4,0.0138702392578125,0.0031633939154400797,0.0015816969577200398,0.008836573618637877,0.018903904896987123,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,logit_cosine_similarity,4,0.9970703125,0.0037399496396731957,0.0018699748198365979,0.9911192180436375,1.0030214069563625,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,logit_mae,4,7.21875,0.31970852610880846,0.15985426305440423,6.710022391158661,7.727477608841339,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,logit_mse,4,85.5,12.36931687685298,6.18465843842649,65.81765660318791,105.18234339681209,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,logit_spearman,4,0.9906679540872574,0.002271260823629739,0.0011356304118148694,0.9870538712790093,0.9942820368955054,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,logit_top5_overlap,4,0.887499988079071,0.04448782270064804,0.02224391135032402,0.816709934587174,0.9582900415709681,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,memory_bits,4,124976.0,35528.29692888004,17764.14846444002,68442.55135283161,181509.4486471684,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,memory_ratio_vs_exact,4,0.208984375,0.0,0.0,0.208984375,0.208984375,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,peak_vram_mb,4,17.5472412109375,0.22092748170519044,0.11046374085259522,17.195696286993343,17.898786134881657,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,3.5,3.5,prefill_seconds,4,0.05342365000251448,0.05289811050017814,0.02644905525008907,-0.030749048156376135,0.1375963481614051,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,decode_seconds,4,0.0027999250050925184,0.00040986108787794204,0.00020493054393897102,0.0021477445526941596,0.0034521054574908772,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,hidden_cosine_similarity,4,0.9951171875,0.001953125,0.0009765625,0.9920093297799963,0.9982250452200037,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,hidden_mae,4,0.05780029296875,0.0066633695157881445,0.0033316847578940723,0.04719738512061997,0.06840320081688003,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,hidden_mse,4,0.00563812255859375,0.0013155341783014278,0.0006577670891507139,0.0035448141159888412,0.007731431001198659,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,logit_cosine_similarity,4,0.998046875,0.00390625,0.001953125,0.9918311595599928,1.0042625904400073,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,logit_mae,4,4.8203125,0.2845580912426612,0.1422790456213306,4.367517076943105,5.273107923056895,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,logit_mse,4,37.1875,4.394006334390822,2.197003167195411,30.19565538786236,44.17934461213764,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,logit_spearman,4,0.9939163327217102,0.0015086539225770883,0.0007543269612885441,0.9915157276707816,0.9963169377726389,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,logit_top5_overlap,4,0.934374988079071,0.023662124404977926,0.011831062202488963,0.8967232678851783,0.9720267082729638,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,memory_bits,4,153008.0,43497.260726012006,21748.630363006003,83794.15165627048,222221.8483437295,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,memory_ratio_vs_exact,4,0.255859375,0.0,0.0,0.255859375,0.255859375,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,peak_vram_mb,4,17.69775390625,0.2639929805939869,0.13199649029699345,17.277682163393916,18.117825649106084,H:\Qwen3.5-9B-official-hf,captured
captured,full_kv,4,4.0,prefill_seconds,4,0.014265449997765245,0.003425510758807873,0.0017127553794039365,0.008814697968726392,0.019716202026804096,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,decode_seconds,4,0.0031950749980751425,0.0023001031834187576,0.0011500515917093788,-0.00046490244084601735,0.006855052436996302,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,hidden_cosine_similarity,4,1.0009765625,0.004915256793796061,0.0024576283968980304,0.9931552920885316,1.0087978329114684,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,hidden_mae,4,0.00885772705078125,0.0020484509928588943,0.0010242254964294472,0.005598184403891985,0.012117269697670515,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,hidden_mse,4,0.0003952980041503906,0.0002558283569784274,0.0001279141784892137,-1.1782000576008212e-05,0.0008023780088767895,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,logit_cosine_similarity,4,0.99609375,0.00318943976924893,0.001594719884624465,0.9910186395952144,1.0011688604047857,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,logit_mae,4,16.75,0.44487826050130463,0.22243913025065232,16.04209941178329,17.45790058821671,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,logit_mse,4,448.5,29.13760456866693,14.568802284333465,402.1355689978141,494.8644310021859,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,logit_spearman,4,0.9748874455690384,0.002622950446789467,0.0013114752233947336,0.9707137460898747,0.9790611450482021,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,logit_top5_overlap,4,0.8000000268220901,0.044487805953183586,0.022243902976591793,0.7292099999791464,0.8707900536650339,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,memory_bits,4,338720.0,96291.64588201132,48145.82294100566,185498.50366655298,491941.49633344705,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,memory_ratio_vs_exact,4,0.56640625,0.0,0.0,0.56640625,0.56640625,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,peak_vram_mb,4,17.64453125,0.2485266823313903,0.12426334116569515,17.249069839025026,18.039992660974974,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2,2.0,prefill_seconds,4,0.006585275004908908,0.0032716727622911666,0.0016358363811455833,0.0013793135576834759,0.01179123645213434,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,decode_seconds,4,0.005054074998042779,0.0021785110189410112,0.0010892555094705056,0.0015875778264184456,0.008520572169667113,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,hidden_cosine_similarity,4,0.998046875,0.0067658234670659265,0.0033829117335329633,0.9872809400525171,1.008812809947483,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,hidden_mae,4,0.01025390625,0.0021113812360220715,0.0010556906180110358,0.006894227543188105,0.013613584956811895,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,hidden_mse,4,0.0006351470947265625,0.0004140513719631836,0.0002070256859815918,-2.37010347243794e-05,0.0012939952241775043,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,logit_cosine_similarity,4,0.9970703125,0.001953125,0.0009765625,0.9939624547799963,1.0001781702200037,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,logit_mae,4,13.625,0.5179084539440022,0.2589542269720011,12.800892077135357,14.449107922864643,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,logit_mse,4,303.0,22.181073012818835,11.090536506409418,267.70496307156327,338.29503692843673,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,logit_spearman,4,0.9780832827091217,0.0052920602060784515,0.0026460301030392258,0.9696624339840351,0.9865041314342083,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,logit_top5_overlap,4,0.8499999791383743,0.030618616918095694,0.015309308459047847,0.8012789269964289,0.8987210312803198,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,memory_bits,4,343392.0,97619.80651486665,48809.903257433325,188057.1037171261,498726.89628287393,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,memory_ratio_vs_exact,4,0.57421875,0.0,0.0,0.57421875,0.57421875,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,peak_vram_mb,4,17.4930419921875,0.20546117461614988,0.10273058730807494,17.166107414169293,17.819976570205707,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,2.5,2.5,prefill_seconds,4,0.01536952499736799,0.00493496086971607,0.002467480434858035,0.007516901004094198,0.023222148990641782,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,decode_seconds,4,0.004770349998580059,0.002252492616599992,0.001126246308299996,0.001186131595891321,0.008354568401268797,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,hidden_cosine_similarity,4,0.998046875,0.00390625,0.001953125,0.9918311595599928,1.0042625904400073,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,hidden_mae,4,0.005603790283203125,0.0027189596511403916,0.0013594798255701958,0.001277318735209516,0.009930261831196734,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,hidden_mse,4,0.00018090009689331055,0.00016803434915719847,8.401717457859924e-05,-8.648004992472885e-05,0.00044828024371134994,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,logit_cosine_similarity,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,logit_mae,4,8.5546875,0.6385892451007402,0.3192946225503701,7.538549508167619,9.570825491832382,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,logit_mse,4,111.875,14.285044627161653,7.142522313580827,89.14430625273826,134.60569374726174,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,logit_spearman,4,0.9890263825654984,0.0014371833561262108,0.0007185916780631054,0.9867395031346388,0.9913132619963579,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,logit_top5_overlap,4,0.8937499970197678,0.042695642733545,0.0213478213667725,0.825811701785226,0.9616882922543095,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,memory_bits,4,362080.0,102932.44904628795,51466.224523143974,198291.5039194187,525868.4960805813,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,memory_ratio_vs_exact,4,0.60546875,0.0,0.0,0.60546875,0.60546875,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,peak_vram_mb,4,17.4930419921875,0.20546117461614988,0.10273058730807494,17.166107414169293,17.819976570205707,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,3.5,3.5,prefill_seconds,4,0.01281267500235117,0.0060397893399531015,0.0030198946699765508,0.0032020223675383336,0.02242332763716401,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,decode_seconds,4,0.002600750001874985,0.0007701801899334479,0.0003850900949667239,0.0013752214519467826,0.003826278551803188,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,hidden_cosine_similarity,4,0.998046875,0.00390625,0.001953125,0.9918311595599928,1.0042625904400073,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,hidden_mae,4,0.003570556640625,0.0011748937296663226,0.0005874468648331613,0.0017010385360862082,0.005440074745163791,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,hidden_mse,4,7.709860801696777e-05,6.053213862391206e-05,3.026606931195603e-05,-1.9221532440327313e-05,0.00017341874847426287,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,logit_cosine_similarity,4,0.9990234375,0.001953125,0.0009765625,0.9959155797799963,1.0021312952200037,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,logit_mae,4,6.2578125,0.4287632104378826,0.2143816052189413,5.57555455255019,6.94007044744981,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,logit_mse,4,61.9375,10.774922660201943,5.3874613301009715,44.792193595161315,79.08280640483869,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,logit_spearman,4,0.9929435551166534,0.001386073482284493,0.0006930367411422465,0.9907380029003794,0.9951491073329275,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,logit_top5_overlap,4,0.9312499910593033,0.033071916169590626,0.016535958084795313,0.8786251923480202,0.9838747897705864,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,memory_bits,4,376096.0,106916.93094485394,53458.46547242697,205967.30407113812,546224.6959288619,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,memory_ratio_vs_exact,4,0.62890625,0.0,0.0,0.62890625,0.62890625,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,peak_vram_mb,4,17.64453125,0.2485266823313903,0.12426334116569515,17.249069839025026,18.039992660974974,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_learned,4,4.0,prefill_seconds,4,0.008919800005969591,0.0038563968356290857,0.0019281984178145428,0.002783412075341808,0.015056187936597375,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,decode_seconds,4,0.003753774995857384,0.0023125764582591995,0.0011562882291295997,7.394979322084818e-05,0.0074336001984939195,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,hidden_cosine_similarity,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,hidden_mae,4,0.01192474365234375,0.003936915431831683,0.0019684577159158416,0.0056602326672201735,0.018189254637467327,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,hidden_mse,4,0.0013210773468017578,0.0008191129281959766,0.0004095564640979883,1.768589082805556e-05,0.0026244688027754603,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,logit_cosine_similarity,4,0.9970703125,0.0037399496396731957,0.0018699748198365979,0.9911192180436375,1.0030214069563625,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,logit_mae,4,15.984375,1.4527049123961824,0.7263524561980912,13.67279730943864,18.29595269056136,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,logit_mse,4,398.5,62.66046068561365,31.330230342806825,298.7932242018469,498.2067757981531,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,logit_spearman,4,0.9754167795181274,0.007409675650424774,0.003704837825212387,0.9636263320696049,0.98720722696665,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,logit_top5_overlap,4,0.8437500149011612,0.07534637832805167,0.03767318916402584,0.723857113237853,0.9636429165644694,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,memory_bits,4,338720.0,96291.64588201132,48145.82294100566,185498.50366655298,491941.49633344705,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,memory_ratio_vs_exact,4,0.56640625,0.0,0.0,0.56640625,0.56640625,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,peak_vram_mb,4,15.6103515625,4.141278197390851,2.0706390986954255,9.020653813280756,22.200049311719244,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2,2.0,prefill_seconds,4,0.023187650000181748,0.03207671765069522,0.01603835882534761,-0.0278535657863601,0.0742288657867236,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2.5,2.5,decode_seconds,4,0.00476505000187899,0.001612679036241388,0.000806339518120694,0.002198917781631542,0.007331182222126437,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2.5,2.5,hidden_cosine_similarity,4,0.998046875,0.009830513587592122,0.004915256793796061,0.9824043341770631,1.0136894158229368,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2.5,2.5,hidden_mae,4,0.01721954345703125,0.009853551333375014,0.004926775666687507,0.0015403444396199194,0.03289874247444258,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2.5,2.5,hidden_mse,4,0.0026793479919433594,0.0033294810073541746,0.0016647405036770873,-0.0026185992732399256,0.007977295257126645,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2.5,2.5,logit_cosine_similarity,4,0.998046875,0.0022552744890219755,0.0011276372445109878,0.9944582300175057,1.0016355199824942,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2.5,2.5,logit_mae,4,13.953125,1.679669331297086,0.839834665648543,11.280396271257615,16.625853728742385,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2.5,2.5,logit_mse,4,319.0,62.875538433744914,31.437769216872457,218.95098750940235,419.04901249059765,H:\Qwen3.5-9B-official-hf,captured
captured,key_only_block_so8_static,2.5,2.5,logit_spearman,4,0.9775732606649399,0.007325158722286395,0.0036625793611431974,0.9659172985092613,0.9892292228206184,H:\Qwen3.5-9B-official-hf,captured
