dataset,mode,bit_setting,bits,metric,n,mean,std,sem,ci95_low,ci95_high
synthetic_replay,full_kv,2.5,2.5,logit_mse,2,38.27908515930176,3.370779514880136,2.383501052856445,7.993832792819827,68.56433752578369
synthetic_replay,full_kv,2.5,2.5,logit_spearman,2,0.9697160720825195,0.009835051393714144,0.006954431533813476,0.8813516411901761,1.058080502974863
synthetic_replay,full_kv,2.5,2.5,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,full_kv,2.5,2.5,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,full_kv,2.5,2.5,logit_top5_overlap,2,0.7875000238418579,0.017677652670924283,0.012499988079071043,0.6286726161094383,0.9463274315742776
synthetic_replay,full_kv,2.5,2.5,memory_bits,2,43008.0,0.0,0.0,43008.0,43008.0
synthetic_replay,full_kv,2.5,2.5,memory_ratio_vs_exact,2,0.08203125,0.0,0.0,0.08203125,0.08203125
synthetic_replay,full_kv,2.5,2.5,prefill_seconds,2,0.02078415000141831,0.010276736402906793,0.007266749998962041,-0.07154866325199062,0.11311696325482724
synthetic_replay,full_kv,3,3.0,decode_seconds,2,0.0023715999923297204,0.0003374313632013171,0.00023860000510467214,-0.0006601005225825708,0.005403300507242012
synthetic_replay,full_kv,3,3.0,hidden_cosine_similarity,2,0.9828252792358398,0.0020297079305876347,0.0014352202415466306,0.9645890770052462,1.0010614814664334
synthetic_replay,full_kv,3,3.0,hidden_mae,2,0.14002946019172668,0.002971099938926964,0.0021008849143981934,0.11333518634224239,0.166723734041211
synthetic_replay,full_kv,3,3.0,hidden_mse,2,0.031149981543421745,0.000898636664703059,0.0006354320794343948,0.023076051446195102,0.03922391164064839
synthetic_replay,full_kv,3,3.0,logit_cosine_similarity,2,0.9837183356285095,0.002218188637128353,0.0015684962272644043,0.9637887014369704,1.0036479698200487
synthetic_replay,full_kv,3,3.0,logit_mae,2,3.7603437900543213,0.35038900520707583,0.2477624416351318,0.6122234807038032,6.908464099404839
synthetic_replay,full_kv,3,3.0,logit_mse,2,22.716206550598145,3.670742344654838,2.595606803894043,-10.264104914287607,55.696518015483896
synthetic_replay,full_kv,3,3.0,logit_spearman,2,0.9789146482944489,0.004022284487637172,0.002844184637069702,0.9427758559883586,1.0150534406005391
synthetic_replay,full_kv,3,3.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,full_kv,3,3.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,full_kv,3,3.0,logit_top5_overlap,2,0.8125000596046448,0.017677652670924283,0.012499988079071043,0.6536726518722251,0.9713274673370644
synthetic_replay,full_kv,3,3.0,memory_bits,2,55296.0,0.0,0.0,55296.0,55296.0
synthetic_replay,full_kv,3,3.0,memory_ratio_vs_exact,2,0.10546875,0.0,0.0,0.10546875,0.10546875
synthetic_replay,full_kv,3,3.0,prefill_seconds,2,0.008427250002569053,0.0005485027393848426,0.0003878500065184198,0.003499148412819322,0.013355351592318786
synthetic_replay,full_kv,3.5,3.5,decode_seconds,2,0.002047049994871486,0.00012918841510006142,9.1350004367996e-05,0.0008863381367212762,0.0032077618530216958
synthetic_replay,full_kv,3.5,3.5,hidden_cosine_similarity,2,0.9887148439884186,0.00042117345716936405,0.00029781460762023926,0.9849307506105723,0.9924989373662648
synthetic_replay,full_kv,3.5,3.5,hidden_mae,2,0.11523830518126488,0.00409900755699519,0.0028984360396862026,0.07841018344630463,0.15206642691622513
synthetic_replay,full_kv,3.5,3.5,hidden_mse,2,0.020763727836310863,0.0012994123642821663,0.0009188232943415641,0.009088970942040447,0.03243848473058128
synthetic_replay,full_kv,3.5,3.5,logit_cosine_similarity,2,0.989643782377243,9.697989842356717e-05,6.857514381408691e-05,0.9887724525601286,0.9905151121943575
synthetic_replay,full_kv,3.5,3.5,logit_mae,2,3.0657451152801514,0.028060360214188985,0.019841670989990234,2.8136327813735176,3.317857449186785
synthetic_replay,full_kv,3.5,3.5,logit_mse,2,14.565742492675781,0.027920769851920903,0.019742965698242188,14.314884328414642,14.81660065693692
synthetic_replay,full_kv,3.5,3.5,logit_spearman,2,0.9857610762119293,0.0024354556412020116,0.0017221271991729734,0.9638793754375025,1.0076427769863563
synthetic_replay,full_kv,3.5,3.5,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,full_kv,3.5,3.5,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,full_kv,3.5,3.5,logit_top5_overlap,2,0.8625000417232513,0.017677694817772795,0.012500017881393433,0.7036722553164217,1.0213278281300808
synthetic_replay,full_kv,3.5,3.5,memory_bits,2,59392.0,0.0,0.0,59392.0,59392.0
synthetic_replay,full_kv,3.5,3.5,memory_ratio_vs_exact,2,0.11328125,0.0,0.0,0.11328125,0.11328125
synthetic_replay,full_kv,3.5,3.5,prefill_seconds,2,0.01080050000018673,0.001739482684079789,0.0012300000016693957,-0.004828131846519826,0.026429131846893286
synthetic_replay,full_kv,4,4.0,decode_seconds,2,0.0016322000010404736,0.00014198703210730476,0.00010039999324362724,0.0003564971313763899,0.0029079028707045575
synthetic_replay,full_kv,4,4.0,hidden_cosine_similarity,2,0.9955027401447296,0.0001877642101160329,0.0001327693462371826,0.9938157456487519,0.9971897346407074
synthetic_replay,full_kv,4,4.0,hidden_mae,2,0.07291034609079361,0.0017238377142319492,0.001218937337398529,0.05742227872124025,0.08839841346034696
synthetic_replay,full_kv,4,4.0,hidden_mse,2,0.00822383351624012,0.00040485604135056825,0.0002862764522433281,0.004586346302890656,0.011861320729589585
synthetic_replay,full_kv,4,4.0,logit_cosine_similarity,2,0.9957334995269775,0.0004674085499858148,0.00033050775527954096,0.9915340003215022,0.9999329987324529
synthetic_replay,full_kv,4,4.0,logit_mae,2,1.9216987490653992,0.08799242015340711,0.06222003698348999,1.131118220460814,2.7122792776699844
synthetic_replay,full_kv,4,4.0,logit_mse,2,5.884223699569702,0.6201382765708641,0.4385039806365966,0.31250234397352195,11.455945055165882
synthetic_replay,full_kv,4,4.0,logit_spearman,2,0.991461455821991,0.0027918072453616207,0.0019741058349609375,0.9663780629121002,1.0165448487318818
synthetic_replay,full_kv,4,4.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,full_kv,4,4.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,full_kv,4,4.0,logit_top5_overlap,2,0.8250000178813934,0.07071073712424267,0.050000041723251336,0.189689250928485,1.4603107848343018
synthetic_replay,full_kv,4,4.0,memory_bits,2,71680.0,0.0,0.0,71680.0,71680.0
synthetic_replay,full_kv,4,4.0,memory_ratio_vs_exact,2,0.13671875,0.0,0.0,0.13671875,0.13671875
synthetic_replay,full_kv,4,4.0,prefill_seconds,2,0.008173749993147794,0.002590627115080174,0.0018318500005989333,-0.015102111160423988,0.031449611146719576
synthetic_replay,key_only_block_so8_learned,2,2.0,decode_seconds,2,0.002195550005126279,0.0005746656837112024,0.0004063500018673949,-0.00296761631314581,0.0073587163233983675
synthetic_replay,key_only_block_so8_learned,2,2.0,hidden_cosine_similarity,2,0.999998539686203,1.8123144859684434e-06,1.2814998626708984e-06,0.9999822566865785,1.0000148226858274
synthetic_replay,key_only_block_so8_learned,2,2.0,hidden_mae,2,0.0008893667400116101,0.0008305438005426379,0.0005872831534361466,-0.006572773245654365,0.008351506725677586
synthetic_replay,key_only_block_so8_learned,2,2.0,hidden_mse,2,4.157665188131432e-06,5.190340124040849e-06,3.6701246983739107e-06,-4.2475690636698874e-05,5.079102101296174e-05
synthetic_replay,key_only_block_so8_learned,2,2.0,logit_cosine_similarity,2,0.9555286169052124,0.005561108073618424,0.003932297229766846,0.9055640432203023,1.0054931905901225
synthetic_replay,key_only_block_so8_learned,2,2.0,logit_mae,2,6.332481145858765,0.6260449045085749,0.44268059730529785,0.7076908437655467,11.957271447951982
synthetic_replay,key_only_block_so8_learned,2,2.0,logit_mse,2,63.65432548522949,11.541770828248605,8.161264419555664,-40.044371135702704,167.3530221061617
synthetic_replay,key_only_block_so8_learned,2,2.0,logit_spearman,2,0.9531849920749664,0.009079822015247435,0.006420403718948364,0.8716060279331111,1.0347639562168218
synthetic_replay,key_only_block_so8_learned,2,2.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_learned,2,2.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_learned,2,2.0,logit_top5_overlap,2,0.612500011920929,0.017677652670924283,0.012499988079071043,0.45367260418850924,0.7713274196533486
synthetic_replay,key_only_block_so8_learned,2,2.0,memory_bits,2,282624.0,0.0,0.0,282624.0,282624.0
synthetic_replay,key_only_block_so8_learned,2,2.0,memory_ratio_vs_exact,2,0.5390625,0.0,0.0,0.5390625,0.5390625
synthetic_replay,key_only_block_so8_learned,2,2.0,prefill_seconds,2,0.004121850004594307,0.00017345328680523902,0.0001226499953190796,0.002563434053179214,0.0056802659560094
synthetic_replay,key_only_block_so8_learned,2.5,2.5,decode_seconds,2,0.003333349995955359,0.0011716052257080827,0.0008284499999717808,-0.007193105317370007,0.013859805309280725
synthetic_replay,key_only_block_so8_learned,2.5,2.5,hidden_cosine_similarity,2,0.9999998211860657,2.5288109106536417e-07,1.7881393432617185e-07,0.9999975491396065,1.0000020932325249
synthetic_replay,key_only_block_so8_learned,2.5,2.5,hidden_mae,2,0.00034050984322675504,0.00040686060452895694,0.0002876938924600836,-0.0033149876557180924,0.003996007342171603
synthetic_replay,key_only_block_so8_learned,2.5,2.5,hidden_mse,2,5.537749785400337e-07,7.752464046255576e-07,5.481819898012218e-07,-6.411537616557919e-06,7.519087573637986e-06
synthetic_replay,key_only_block_so8_learned,2.5,2.5,logit_cosine_similarity,2,0.9768715798854828,0.0010383719067628963,0.0007342398166656494,0.9675421784494777,0.9862009813214879
synthetic_replay,key_only_block_so8_learned,2.5,2.5,logit_mae,2,4.490842819213867,0.14243814052826512,0.10071897506713866,3.211086901193129,5.7705987372346055
synthetic_replay,key_only_block_so8_learned,2.5,2.5,logit_mse,2,33.26625728607178,3.519259153261347,2.488492012023926,1.6469682969604769,64.88554627518307
synthetic_replay,key_only_block_so8_learned,2.5,2.5,logit_spearman,2,0.9696260392665863,0.002528768763805131,0.0017881095409393308,0.9469059533487039,0.9923461251844687
synthetic_replay,key_only_block_so8_learned,2.5,2.5,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_learned,2.5,2.5,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_learned,2.5,2.5,logit_top5_overlap,2,0.7375000417232513,0.053033084453318384,0.0375000536441803,0.26101668250276255,1.2139834009437402
synthetic_replay,key_only_block_so8_learned,2.5,2.5,memory_bits,2,284672.0,0.0,0.0,284672.0,284672.0
synthetic_replay,key_only_block_so8_learned,2.5,2.5,memory_ratio_vs_exact,2,0.54296875,0.0,0.0,0.54296875,0.54296875
synthetic_replay,key_only_block_so8_learned,2.5,2.5,prefill_seconds,2,0.007559650002804119,0.0025989709768938947,0.0018377500018686987,-0.015791177774844994,0.030910477780453232
synthetic_replay,key_only_block_so8_learned,3,3.0,decode_seconds,2,0.0017103999998653308,4.07293520369771e-05,2.880000101868063e-05,0.0013444612905199349,0.0020763387092107267
synthetic_replay,key_only_block_so8_learned,3,3.0,hidden_cosine_similarity,2,0.9999997317790985,2.950279395762582e-07,2.0861625671386716e-07,0.9999970810582294,1.0000023824999675
synthetic_replay,key_only_block_so8_learned,3,3.0,hidden_mae,2,0.00039120061410358176,0.00024672087023229304,0.0001744580004015006,-0.0018254984568615322,0.0026078996850686957
synthetic_replay,key_only_block_so8_learned,3,3.0,hidden_mse,2,7.467184417464523e-07,7.926211994442839e-07,5.604678250392681e-07,-6.374700491241025e-06,7.86813737473393e-06
synthetic_replay,key_only_block_so8_learned,3,3.0,logit_cosine_similarity,2,0.9821370244026184,0.0006510002220992692,0.00046032667160034174,0.9762880194677426,0.9879860293374942
synthetic_replay,key_only_block_so8_learned,3,3.0,logit_mae,2,3.894089102745056,0.12346615813957128,0.08730375766754149,2.7847896835838926,5.00338852190622
synthetic_replay,key_only_block_so8_learned,3,3.0,logit_mse,2,24.839096069335938,1.5745657993924305,1.1133861541748045,10.69218364396871,38.986008494703164
synthetic_replay,key_only_block_so8_learned,3,3.0,logit_spearman,2,0.9768865406513214,0.0010692233998728707,0.0007560551166534424,0.9672799495472904,0.9864931317553525
synthetic_replay,key_only_block_so8_learned,3,3.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_learned,3,3.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_learned,3,3.0,logit_top5_overlap,2,0.7750000059604645,0.10606604246609123,0.07500001788139343,-0.1779655764572835,1.7279655883782126
synthetic_replay,key_only_block_so8_learned,3,3.0,memory_bits,2,290816.0,0.0,0.0,290816.0,290816.0
synthetic_replay,key_only_block_so8_learned,3,3.0,memory_ratio_vs_exact,2,0.5546875,0.0,0.0,0.5546875,0.5546875
synthetic_replay,key_only_block_so8_learned,3,3.0,prefill_seconds,2,0.0066783999936887994,0.002962635995638116,0.0020949000027030706,-0.019939828342469337,0.033296628329846936
synthetic_replay,key_only_block_so8_learned,3.5,3.5,decode_seconds,2,0.00314510000316659,0.0018042536645263023,0.0012758000011672264,-0.013065476014076101,0.01935567602040928
synthetic_replay,key_only_block_so8_learned,3.5,3.5,hidden_cosine_similarity,2,0.9999998509883881,4.2146848510894035e-08,2.9802322387695312e-08,0.9999994723139782,1.000000229662798
synthetic_replay,key_only_block_so8_learned,3.5,3.5,hidden_mae,2,0.0002830220910254866,0.00018940571462024334,0.00013393006520345807,-0.001418720737778878,0.001984764919829851
synthetic_replay,key_only_block_so8_learned,3.5,3.5,hidden_mse,2,3.184024244262673e-07,3.218843133026417e-07,2.2760658069387316e-07,-2.5736133891707517e-06,3.2104182380232863e-06
synthetic_replay,key_only_block_so8_learned,3.5,3.5,logit_cosine_similarity,2,0.9881284534931183,0.0007892840320635126,0.0005581080913543701,0.981037017819454,0.9952198891667826
synthetic_replay,key_only_block_so8_learned,3.5,3.5,logit_mae,2,3.1854790449142456,0.1394843207972276,0.09863030910491942,1.9322621442349444,4.438695945593547
synthetic_replay,key_only_block_so8_learned,3.5,3.5,logit_mse,2,16.519363403320312,1.5361872163131987,1.0862483978271484,2.717268866186826,30.321457940453797
synthetic_replay,key_only_block_so8_learned,3.5,3.5,logit_spearman,2,0.983456939458847,0.0025711684934070903,0.0018180906772613523,0.9603559070846338,1.0065579718330604
synthetic_replay,key_only_block_so8_learned,3.5,3.5,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_learned,3.5,3.5,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_learned,3.5,3.5,logit_top5_overlap,2,0.762499988079071,0.017677652670924283,0.012499988079071043,0.6036725803466514,0.9213273958114907
synthetic_replay,key_only_block_so8_learned,3.5,3.5,memory_bits,2,292864.0,0.0,0.0,292864.0,292864.0
synthetic_replay,key_only_block_so8_learned,3.5,3.5,memory_ratio_vs_exact,2,0.55859375,0.0,0.0,0.55859375,0.55859375
synthetic_replay,key_only_block_so8_learned,3.5,3.5,prefill_seconds,2,0.011079600008088164,0.008173305865506362,0.0057794000022113315,-0.06235463967225749,0.08451383968843382
synthetic_replay,key_only_block_so8_learned,4,4.0,decode_seconds,2,0.002470549996360205,0.0007998084787997748,0.0005655499990098177,-0.0047154440796019345,0.009656544072322346
synthetic_replay,key_only_block_so8_learned,4,4.0,hidden_cosine_similarity,2,0.9999999701976776,2.1073424255447017e-07,1.4901161193847656e-07,0.9999980768256282,1.000001863569727
synthetic_replay,key_only_block_so8_learned,4,4.0,hidden_mae,2,0.0001516910251666559,0.00016414785997448186,0.00011607006490521597,-0.0013231189832601034,0.0016265010335934152
synthetic_replay,key_only_block_so8_learned,4,4.0,hidden_mse,2,1.6351583265183933e-07,2.2697851867587438e-07,1.604980497393882e-07,-1.8758052470935764e-06,2.202836912397255e-06
synthetic_replay,key_only_block_so8_learned,4,4.0,logit_cosine_similarity,2,0.995281308889389,0.00025182741985259186,0.0001780688762664795,0.9930187292904066,0.9975438884883715
synthetic_replay,key_only_block_so8_learned,4,4.0,logit_mae,2,2.056548237800598,0.012645571839814601,0.008941769599914549,1.942932282560381,2.170164193040815
synthetic_replay,key_only_block_so8_learned,4,4.0,logit_mse,2,6.53216028213501,0.23329393327580533,0.16496372222900388,4.4360974534518345,8.628223110818185
synthetic_replay,key_only_block_so8_learned,4,4.0,logit_spearman,2,0.9916954934597015,0.0005770325029626502,0.00040802359580993647,0.9865110621141503,0.9968799248052528
synthetic_replay,key_only_block_so8_learned,4,4.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_learned,4,4.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_learned,4,4.0,logit_top5_overlap,2,0.8375000357627869,0.017677652670924283,0.012499988079071043,0.6786726280303672,0.9963274434952065
synthetic_replay,key_only_block_so8_learned,4,4.0,memory_bits,2,299008.0,0.0,0.0,299008.0,299008.0
synthetic_replay,key_only_block_so8_learned,4,4.0,memory_ratio_vs_exact,2,0.5703125,0.0,0.0,0.5703125,0.5703125
synthetic_replay,key_only_block_so8_learned,4,4.0,prefill_seconds,2,0.006474100002378691,0.002282682113093057,0.001614100001461338,-0.014034985080848942,0.026983185085606324
synthetic_replay,key_only_block_so8_static,2,2.0,decode_seconds,2,0.001709099997242447,2.3334526533847746e-05,1.6500001947861165e-05,0.0014994475943456418,0.0019187524001392522
synthetic_replay,key_only_block_so8_static,2,2.0,hidden_cosine_similarity,2,0.9999998807907104,8.429369702178807e-08,5.960464477539063e-08,0.9999991234418907,1.00000063813953
synthetic_replay,key_only_block_so8_static,2,2.0,hidden_mae,2,0.0002654094059835188,8.687981159439414e-05,6.143330392660573e-05,-0.0005151747313275783,0.001045993543294616
synthetic_replay,key_only_block_so8_static,2,2.0,hidden_mse,2,1.986873741088857e-07,1.14893728866515e-07,8.124213479732133e-08,-8.335918238297815e-07,1.2309665720475529e-06
synthetic_replay,key_only_block_so8_static,2,2.0,logit_cosine_similarity,2,0.9504480361938477,3.068290571593085e-05,2.1696090698242184e-05,0.9501723612234612,0.9507237111642342
synthetic_replay,key_only_block_so8_static,2,2.0,logit_mae,2,6.830958127975464,0.05532937120073742,0.039123773574829095,6.333843450881944,7.328072805068984
synthetic_replay,key_only_block_so8_static,2,2.0,logit_mse,2,73.08377838134766,4.105451009342385,2.9029922485351562,36.19776452393183,109.96979223876349
synthetic_replay,key_only_block_so8_static,2,2.0,logit_spearman,2,0.9485586881637573,0.0027239508192590813,0.0019261240959167478,0.9240849610537597,0.973032415273755
synthetic_replay,key_only_block_so8_static,2,2.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_static,2,2.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_static,2,2.0,logit_top5_overlap,2,0.637499988079071,0.05303304230646987,0.03750002384185791,0.16101700753299214,1.11398296862515
synthetic_replay,key_only_block_so8_static,2,2.0,memory_bits,2,282624.0,0.0,0.0,282624.0,282624.0
synthetic_replay,key_only_block_so8_static,2,2.0,memory_ratio_vs_exact,2,0.5390625,0.0,0.0,0.5390625,0.5390625
synthetic_replay,key_only_block_so8_static,2,2.0,prefill_seconds,2,0.0056544000035501085,0.001936199786202331,0.0013690999985556118,-0.011741664882393973,0.02305046488949419
synthetic_replay,key_only_block_so8_static,2.5,2.5,decode_seconds,2,0.003785000000789296,0.0004614578903628933,0.0003263000035076402,-0.0003610346491933012,0.007931034650771893
synthetic_replay,key_only_block_so8_static,2.5,2.5,hidden_cosine_similarity,2,0.9999998509883881,1.2644054553268208e-07,8.940696716308592e-08,0.9999987149651585,1.0000009870116178
synthetic_replay,key_only_block_so8_static,2.5,2.5,hidden_mae,2,0.0001921991934068501,7.039299549067771e-05,4.9775364459492266e-05,-0.0004402567782331721,0.0008246551650468723
synthetic_replay,key_only_block_so8_static,2.5,2.5,hidden_mse,2,1.3884602623193132e-07,1.1224123225185017e-07,7.936653645401748e-08,-8.696014351538872e-07,1.1472934876177498e-06
synthetic_replay,key_only_block_so8_static,2.5,2.5,logit_cosine_similarity,2,0.9747772216796875,0.0003976133688517743,0.0002811551094055176,0.9712048072969593,0.9783496360624157
synthetic_replay,key_only_block_so8_static,2.5,2.5,logit_mae,2,4.716009140014648,0.023917156418174056,0.01691198348999023,4.501122015296026,4.930896264733271
synthetic_replay,key_only_block_so8_static,2.5,2.5,logit_mse,2,36.30602836608887,0.5077016115118057,0.35899925231933594,31.744510365985747,40.86754636619199
synthetic_replay,key_only_block_so8_static,2.5,2.5,logit_spearman,2,0.9696260392665863,0.0036319203767292713,0.0025681555271148677,0.9369945293447262,1.0022575491884465
synthetic_replay,key_only_block_so8_static,2.5,2.5,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_static,2.5,2.5,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_static,2.5,2.5,logit_top5_overlap,2,0.675000011920929,0.0,0.0,0.675000011920929,0.675000011920929
synthetic_replay,key_only_block_so8_static,2.5,2.5,memory_bits,2,284672.0,0.0,0.0,284672.0,284672.0
synthetic_replay,key_only_block_so8_static,2.5,2.5,memory_ratio_vs_exact,2,0.54296875,0.0,0.0,0.54296875,0.54296875
synthetic_replay,key_only_block_so8_static,2.5,2.5,prefill_seconds,2,0.007759350002743304,0.0013732720821194762,0.0009710500016808509,-0.004579010127676369,0.02009771013316298
synthetic_replay,key_only_block_so8_static,3,3.0,decode_seconds,2,0.0018680499997572042,0.00042433478979017717,0.00030005000735400245,-0.0019444468247734733,0.005680546824287882
synthetic_replay,key_only_block_so8_static,3,3.0,hidden_cosine_similarity,2,0.9999999105930328,1.2644054553268208e-07,8.940696716308592e-08,0.9999987745698032,1.0000010466162625
synthetic_replay,key_only_block_so8_static,3,3.0,hidden_mae,2,0.00019402603356866166,8.367953223978862e-05,5.917036469327285e-05,-0.0005578047345381858,0.0009458568016755091
synthetic_replay,key_only_block_so8_static,3,3.0,hidden_mse,2,1.2333801358010987e-07,1.1704191429559854e-07,8.276113128147244e-08,-9.28241864679711e-07,1.1749178918399307e-06
synthetic_replay,key_only_block_so8_static,3,3.0,logit_cosine_similarity,2,0.9836656451225281,0.0009542046502866409,0.0006747245788574219,0.9750924564830364,0.9922388337620197
synthetic_replay,key_only_block_so8_static,3,3.0,logit_mae,2,3.7743160724639893,0.15442470424476337,0.1091947555541992,2.386865152275785,5.161766992652193
synthetic_replay,key_only_block_so8_static,3,3.0,logit_mse,2,22.84311294555664,1.9264548952317062,1.3622093200683594,5.534602431242742,40.151623459870535
synthetic_replay,key_only_block_so8_static,3,3.0,logit_spearman,2,0.9794066846370697,0.0028173060887107114,0.0019921362400054927,0.9540941937092067,1.0047191755649327
synthetic_replay,key_only_block_so8_static,3,3.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_static,3,3.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_static,3,3.0,logit_top5_overlap,2,0.8250000178813934,4.2146848510894035e-08,2.9802322387695312e-08,0.8249996392069836,0.8250003965558033
